area,province,city,20230921_high,20230921_low,20230921_wea,20230922_high,20230922_low,20230922_wea,20230923_high,20230923_low,20230923_wea,20230924_high,20230924_low,20230924_wea,20230925_high,20230925_low,20230925_wea,20230926_high,20230926_low,20230926_wea,20230927_high,20230927_low,20230927_wea,20230928_high,20230928_low,20230928_wea,20230929_high,20230929_low,20230929_wea,20230930_high,20230930_low,20230930_wea,20231001_high,20231001_low,20231001_wea,20231002_high,20231002_low,20231002_wea,20231003_high,20231003_low,20231003_wea,20231004_high,20231004_low,20231004_wea,20231005_high,20231005_low,20231005_wea,20231006_high,20231006_low,20231006_wea,20231007_high,20231007_low,20231007_wea,20231008_high,20231008_low,20231008_wea,20231009_high,20231009_low,20231009_wea,20231010_high,20231010_low,20231010_wea,20231011_high,20231011_low,20231011_wea,20231012_high,20231012_low,20231012_wea,20231013_high,20231013_low,20231013_wea,20231014_high,20231014_low,20231014_wea,20231015_high,20231015_low,20231015_wea,20231016_high,20231016_low,20231016_wea,20231017_high,20231017_low,20231017_wea,20231018_high,20231018_low,20231018_wea,20231019_high,20231019_low,20231019_wea,20231020_high,20231020_low,20231020_wea,20231021_high,20231021_low,20231021_wea,20231022_high,20231022_low,20231022_wea,20231023_high,20231023_low,20231023_wea,20231024_high,20231024_low,20231024_wea,20231025_high,20231025_low,20231025_wea,20231026_high,20231026_low,20231026_wea,20231027_high,20231027_low,20231027_wea,20231028_high,20231028_low,20231028_wea,20231029_high,20231029_low,20231029_wea,20231030_high,20231030_low,20231030_wea,20231031_high,20231031_low,20231031_wea,20231101_high,20231101_low,20231101_wea,20231102_high,20231102_low,20231102_wea,20231103_high,20231103_low,20231103_wea,20231104_high,20231104_low,20231104_wea
西南,四川省,遂宁市,27,19,阴,21,19,小雨,20,19,阴,20,18,小雨,20,18,小雨,20,19,小雨,21,19,小雨,22,19,阴,24,19,阴,26,20,阴,24,19,阴,23,18,阴,24,18,阴,20,17,阴,18,15,小雨,19,15,阴,24,16,阴,21,16,阴,19,16,小雨,20,16,多云,21,16,阴,18,15,中雨,21,14,阴,24,15,阴,25,17,阴,21,18,小雨,25,19,多云,22,14,小雨,19,12,小雨,21,12,阴,23,13,阴,23,14,晴,23,15,多云,23,17,多云,22,17,阴,19,16,中雨,18,15,小雨,21,14,阴,23,13,多云,24,14,多云,22,15,阴,22,16,阴,23,16,阴,22,14,多云,22,14,阴
西南,四川省,内江市,26,20,阴,21,19,小雨,22,20,阴,21,19,阴,22,19,小雨,22,19,小雨,23,20,阴,24,20,阴,25,20,阴,27,20,阴,24,19,阴,25,19,小雨,26,19,阴,22,19,阴,20,16,阴,18,16,小雨,24,17,阴,22,17,小雨,19,16,小雨,20,16,多云,19,16,阴,17,15,小雨,19,15,阵雨,25,16,阴,24,18,阴,22,18,阴,25,18,多云,24,14,小雨,18,12,小雨,23,12,阴,24,14,阴,23,16,多云,24,16,多云,25,17,阴,23,18,阴,19,16,中雨,18,15,小雨,22,14,多云,24,12,多云,24,14,阴,23,16,阴,24,16,阴,24,16,阴,22,14,多云,24,14,多云
西南,四川省,乐山市,26,19,阴,24,19,阴,20,19,小雨,20,18,小雨,21,18,小雨,21,19,阴,23,20,阴,25,19,阴,26,19,阴,28,20,阴,22,19,阴,22,19,小雨,26,19,阴,21,18,小雨,22,16,阴,19,16,小雨,25,17,小雨,20,16,小雨,19,16,小雨,21,16,小雨,17,15,小雨,19,15,阴,20,15,阴,26,17,多云,24,16,阴,22,17,阴,23,18,多云,21,15,小雨,19,13,阴,19,14,阴,21,15,阴,22,16,多云,22,16,多云,24,16,阴,22,17,阴,19,16,中雨,18,15,小雨,25,18,阴,25,18,多云,25,18,阴,25,18,阴,25,18,阴,25,18,阴,25,18,多云,25,18,阴
西南,四川省,南充市,25,19,多云,19,18,小雨,19,18,小雨,20,18,小雨,20,18,小雨,20,19,小雨,21,19,阴,21,18,阴,23,19,阴,25,19,阴,22,19,小雨,20,17,阴,23,18,小雨,19,17,小雨,18,16,小雨,18,15,阴,24,16,阴,22,16,阴,19,16,小雨,21,16,多云,21,16,阴,17,15,小雨,20,14,阴,24,15,阴,25,17,阴,22,18,小雨,25,18,雾,22,14,小雨,20,11,小雨,20,13,阴,23,13,阴,23,14,晴,23,16,多云,22,17,多云,22,17,阴,19,16,中雨,17,14,小雨,21,15,阴,24,14,多云,24,15,多云,22,16,阴,22,17,阴,23,17,阴,23,15,多云,23,15,阴
西南,四川省,眉山市,27,19,阴,23,18,阴,21,18,阴,22,18,阴,22,18,小雨,22,19,阴,21,20,阴,24,19,阴,25,19,阴,26,19,阴,23,19,小雨,23,19,阴,25,19,阴,22,18,阴,21,16,阴,18,15,小雨,24,17,多云,20,16,小雨,19,15,小雨,21,16,多云,19,15,小雨,19,15,阴,20,14,阴,25,17,多云,23,17,阴,22,17,阴,22,18,雾,20,14,小雨,18,13,阴,19,13,阴,21,14,阴,24,15,多云,23,15,多云,24,16,阴,23,17,阴,20,15,中雨,21,15,阴,21,14,多云,22,14,多云,21,15,阴,22,16,阴,21,17,阴,22,17,阴,20,16,阴,21,15,多云
西南,四川省,宜宾市,26,18,阴,20,18,小雨,21,18,阴,20,18,小雨,19,18,小雨,19,18,阴,22,20,阴,25,20,阴,22,19,小雨,26,19,阴,22,19,阴,21,19,阴,23,19,阴,22,18,阴,21,17,阴,16,15,小雨,24,17,阴,22,16,阴,17,16,小雨,21,15,多云,17,16,小雨,17,15,阴,18,16,小雨,26,17,阴,25,17,阴,21,18,阴,23,18,阴,23,14,小雨,17,11,小雨,23,13,阴,22,15,阴,23,15,阴,23,15,多云,23,17,阴,22,18,阴,20,15,大雨,18,15,小雨,22,14,多云,24,14,多云,23,15,阴,23,16,阴,23,17,阴,23,17,阴,21,15,阴,23,15,多云
西南,四川省,广安市,23,19,阴,20,18,中雨,20,19,小雨,20,18,小雨,20,19,小雨,19,18,小雨,22,19,小雨,22,19,阴,21,19,阴,22,20,阴,21,18,小雨,20,18,小雨,21,19,阴,20,17,小雨,19,15,小雨,18,15,小雨,23,16,阴,23,16,阴,21,17,小雨,21,16,多云,21,15,阴,17,15,小雨,20,14,阵雨,25,15,阴,26,17,多云,25,17,小雨,26,18,雾,25,15,中雨,17,12,阴,22,13,多云,24,13,阴,24,14,晴,24,15,多云,24,16,阴,23,16,阴,20,14,中雨,16,14,中雨,20,14,阴,23,13,多云,24,14,多云,22,15,阴,22,16,阴,23,16,阴,22,14,多云,22,14,阴
西南,四川省,达州市,21,19,小雨,20,18,大雨,19,18,中雨,19,18,小雨,20,19,小雨,20,19,小雨,21,19,阴,21,19,小雨,20,19,小雨,21,19,阴,19,18,中雨,19,18,小雨,22,18,阴,19,17,小雨,19,15,阴,18,15,小雨,23,16,阴,22,17,阴,24,17,阴,22,16,阵雨,22,16,阴,19,15,小雨,21,15,阴,24,15,阴,27,16,多云,28,19,阴,25,18,阴,24,15,中雨,16,10,小雨,22,12,阴,23,13,多云,24,14,晴,22,16,多云,22,17,多云,22,17,小雨,21,15,小雨,17,14,中雨,21,15,阴,23,13,多云,25,14,多云,24,16,阴,25,16,阴,24,16,多云,23,15,多云,23,14,多云
西南,四川省,雅安市,25,18,阴,24,17,阴,19,17,小雨,20,17,阴,20,17,阴,21,18,阴,22,18,阴,23,18,阴,23,18,小雨,24,18,阴,21,18,阴,21,18,阴,25,18,阴,20,16,小雨,20,15,阴,18,15,小雨,25,17,阴,18,15,小雨,19,14,小雨,21,15,小雨,17,14,小雨,18,14,小雨,20,14,阴,24,16,阴,23,16,阴,22,16,阴,22,17,多云,21,14,小雨,18,11,阴,19,12,阴,20,13,多云,22,14,多云,22,15,小雨,23,16,多云,21,17,阴,19,14,中雨,19,13,阴,21,13,阴,22,14,多云,21,15,阴,22,15,阴,21,16,阴,22,16,阴,21,14,阴,21,14,阴
西南,四川省,巴中市,24,17,阴,18,17,小雨,18,16,中雨,18,17,中雨,19,18,小雨,18,17,小雨,18,17,小雨,19,17,小雨,21,17,中雨,22,18,多云,19,17,小雨,19,16,小雨,21,17,阴,19,15,小雨,16,14,中雨,19,13,阴,23,14,阴,20,15,阴,20,14,阴,21,15,晴,20,14,小雨,19,13,阴,21,14,阴,22,13,多云,24,15,多云,24,17,阴,23,17,小雨,20,13,中雨,20,9,阴,20,11,多云,21,11,阴,22,13,晴,21,14,多云,24,15,多云,22,16,阴,21,15,小雨,17,12,小雨,22,14,多云,24,13,多云,24,14,多云,23,16,阴,23,16,阴,23,16,多云,22,14,多云,22,15,多云
西南,四川省,资阳市,27,20,阴,23,18,阴,21,18,阴,22,18,阴,22,18,小雨,21,19,小雨,22,19,阴,26,19,阴,27,19,阴,27,20,阴,24,19,阴,26,19,阴,26,19,阴,23,17,阴,21,16,阴,18,15,小雨,24,16,阴,22,16,阴,18,16,小雨,21,16,小雨,19,15,阴,19,15,阴,21,14,阴,25,15,阴,23,18,阴,24,17,阴,25,18,多云,22,14,小雨,19,13,阴,20,13,阴,21,14,阴,23,15,晴,23,15,晴,24,16,多云,24,17,阴,20,16,中雨,19,14,阴,23,14,多云,25,14,多云,23,15,阴,24,17,阴,24,17,阴,24,17,阴,23,16,多云,23,15,阴
西南,四川省,阿坝藏族羌族自治州,17,6,阴,20,7,阴,21,7,阴,19,6,多云,16,6,阴,19,7,阴,19,6,阴,17,6,小雨,16,8,阴,20,8,多云,18,8,小雨,17,7,多云,20,9,阴,21,7,阴,17,4,小雨,8,3,小雨,13,3,阴,9,3,小雨,12,2,阴,16,5,小雨,12,2,阴,8,0,小雨,11,-2,阴,12,-2,多云,13,0,阴,16,1,多云,16,1,多云,12,0,小雨,7,-1,小雨,5,0,冻雨,11,-1,小雨,12,0,晴,12,0,多云,13,1,多云,12,2,阴,9,0,小雨,8,-2,小雨,8,-6,阵雨,10,-9,多云,11,-8,多云,13,-5,阵雨,15,-5,多云,14,-5,多云,11,-7,多云,13,-6,多云
西南,四川省,甘孜藏族自治州,19,7,阴,19,8,小雨,21,9,多云,21,10,小雨,16,9,小雨,20,7,阴,22,8,多云,21,7,阴,20,7,阴,23,6,多云,23,8,多云,22,8,阴,25,8,多云,26,8,多云,20,7,小雨,11,5,小雨,18,5,阴,12,4,阴,11,2,阴,17,4,晴,16,4,小雨,13,1,小雨,12,-2,阴,14,0,晴,16,1,多云,16,1,多云,17,0,晴,17,1,小雨,10,0,多云,10,0,阴,13,0,多云,14,0,多云,15,0,多云,15,0,多云,16,2,阴,11,1,小雨,11,-1,阴,11,-3,多云,13,-6,多云,14,-2,多云,15,-2,多云,16,-1,多云,15,-1,多云,12,-2,阵雨,14,-3,多云
西南,四川省,凉山彝族自治州,24,17,小雨,30,18,阴,29,19,多云,31,18,多云,31,18,阴,28,18,阴,26,18,阴,29,18,阴,28,18,阴,29,19,阴,29,19,阴,31,20,多云,31,20,多云,32,19,多云,30,17,阴,19,14,小雨,22,14,小雨,18,14,阴,15,13,小雨,19,14,阵雨,20,16,阴,23,13,阴,19,12,小雨,24,13,多云,21,13,阴,25,15,小雨,27,12,多云,28,13,晴,27,11,多云,15,12,阴,24,12,多云,24,12,晴,26,13,晴,25,14,多云,23,14,小雨,21,13,中雨,18,13,小雨,23,12,多云,25,13,多云,25,13,多云,25,13,多云,26,13,多云,25,13,多云,25,13,多云,24,12,多云
西南,贵州省,贵阳市,20,18,小雨,26,19,阴,29,21,阴,25,21,阴,30,20,阴,29,18,阴,27,20,阴,27,20,阴,28,19,阴,29,20,阴,30,21,多云,29,20,阴,30,21,阴,29,21,阴,19,16,小雨,16,14,小雨,16,13,小雨,17,14,小雨,20,13,阴,18,12,阵雨,16,13,阴,16,12,阴,15,12,小雨,18,10,小雨,23,12,阴,24,13,晴,25,13,晴,25,14,多云,24,12,阴,14,9,阴,22,9,晴,24,12,晴,24,15,多云,25,18,阴,25,18,阵雨,24,13,阵雨,17,13,阵雨,17,12,多云,22,11,多云,23,11,多云,21,14,多云,23,15,多云,24,16,多云,20,15,多云,22,13,多云
西南,贵州省,六盘水市,21,16,阴,27,18,阴,28,18,阴,26,18,阴,28,18,阴,28,14,阴,25,16,阴,23,16,小雨,26,17,阴,28,17,阴,28,18,阴,29,18,阴,29,18,阴,28,17,阴,18,13,阴,16,11,小雨,16,11,阴,16,11,小雨,15,10,阴,14,10,小雨,21,12,阴,14,10,阴,13,10,中雨,21,10,阴,21,10,阴,24,11,阴,25,14,阴,24,14,多云,19,8,阴,16,6,阴,21,10,阴,21,11,多云,22,12,多云,22,15,多云,22,13,多云,16,9,小雨,14,9,小雨,15,10,多云,20,8,多云,19,10,多云,19,12,多云,22,13,多云,21,14,多云,19,13,多云,20,11,多云
西南,贵州省,遵义市,21,17,小雨,19,17,小雨,24,20,阴,24,19,阴,29,21,阴,29,19,阴,27,20,小雨,29,20,多云,30,19,阴,30,20,阴,31,21,阴,31,21,阴,26,20,阴,26,18,阴,17,15,阴,17,14,小雨,17,12,小雨,17,14,阴,21,15,多云,18,12,小雨,17,14,阴,14,12,小雨,16,13,小雨,21,13,阴,23,12,多云,25,13,晴,26,15,晴,24,17,多云,20,13,阴,16,9,阴,20,11,晴,22,12,晴,23,14,多云,22,17,阴,21,17,小雨,19,14,小雨,15,14,小雨,18,13,多云,23,11,多云,23,12,多云,21,14,阴,23,15,阴,24,16,多云,20,15,阴,20,13,多云
西南,贵州省,安顺市,20,17,小雨,25,17,小雨,26,19,阴,24,19,阴,26,18,多云,26,17,阴,21,17,中雨,23,18,中雨,24,18,阴,26,19,阴,25,19,多云,26,19,阴,27,18,多云,27,18,阴,18,16,大雨,15,13,小雨,16,12,小雨,15,12,小雨,17,11,阴,16,9,小雨,16,12,阴,14,11,阴,13,11,小雨,17,9,阴,21,10,多云,21,12,多云,22,13,多云,23,14,多云,24,10,多云,16,8,阴,20,8,晴,20,9,晴,20,13,晴,21,15,多云,22,15,多云,18,12,多云,15,11,阵雨,17,13,多云,20,11,多云,20,12,多云,19,14,阵雨,21,15,多云,21,16,多云,19,14,多云,20,13,多云
西南,贵州省,毕节市,20,17,小雨,28,18,阴,21,16,阴,20,15,阴,20,16,小雨,24,16,阴,25,16,阴,24,16,阴,26,17,阴,29,18,阴,28,17,阴,28,17,阴,27,17,阴,24,15,阴,17,13,阴,15,11,小雨,15,12,小雨,16,13,小雨,15,12,阴,15,8,阵雨,20,12,阴,14,11,小雨,13,11,小雨,20,10,阴,22,11,晴,24,13,多云,26,14,多云,26,12,多云,15,9,阴,14,7,阴,17,10,阴,20,11,阴,23,13,多云,18,13,小雨,17,12,阵雨,15,10,阵雨,14,9,阵雨,17,10,多云,21,8,多云,21,10,多云,21,13,多云,24,13,多云,22,14,多云,18,12,阴,20,11,多云
西南,贵州省,铜仁市,20,19,中雨,18,17,小雨,20,19,阴,23,20,阴,25,19,小雨,27,19,阴,28,22,阴,30,22,多云,31,23,阴,25,21,小雨,20,18,阴,21,19,阴,19,18,阴,20,18,阴,19,16,小雨,17,14,小雨,16,12,阴,21,15,阴,23,15,阴,22,15,小雨,22,17,阴,20,16,阴,17,15,小雨,24,15,阴,28,14,阴,28,14,晴,28,15,晴,29,18,晴,28,15,阴,21,12,多云,23,12,晴,25,13,晴,26,15,多云,27,17,多云,24,16,小雨,19,14,中雨,16,13,小雨,19,15,多云,25,14,多云,26,15,多云,24,16,多云,24,17,阴,24,18,阴,21,17,多云,23,14,多云
西南,贵州省,黔西南布依族苗族自治州,29,20,阴,29,20,阴,29,20,阴,28,20,阴,29,20,多云,29,17,多云,22,19,小雨,20,19,中雨,26,18,多云,28,19,小雨,28,20,阴,28,20,阴,29,20,阴,29,21,阴,26,19,阴,23,15,大雨,19,15,小雨,19,15,阴,20,14,阴,18,14,阴,21,15,多云,23,15,阴,20,13,小雨,17,13,小雨,22,14,阴,23,12,阴,24,14,多云,25,16,多云,25,15,阴,21,10,阴,21,12,晴,23,13,多云,23,15,多云,26,17,多云,26,17,多云,23,14,小雨,18,13,小雨,20,14,多云,22,13,多云,23,13,多云,23,15,多云,24,16,多云,25,16,多云,24,16,多云,22,14,多云
西南,贵州省,黔东南苗族侗族自治州,22,18,大雨,21,20,阴,32,21,阴,32,21,多云,31,20,多云,31,18,阴,30,21,多云,32,21,多云,32,21,多云,33,22,阴,30,22,中雨,33,22,阴,32,21,阴,32,18,多云,19,17,阴,17,14,小雨,16,13,小雨,22,14,多云,23,14,阴,20,14,阵雨,18,15,多云,19,15,阴,18,15,小雨,23,11,阴,26,13,多云,27,13,晴,29,14,晴,29,18,晴,28,14,阴,20,9,多云,23,10,晴,25,12,多云,26,14,多云,27,18,多云,26,16,阵雨,23,14,阵雨,21,13,阵雨,16,13,阴,22,11,多云,23,11,多云,21,15,阴,23,15,阴,24,16,阴,23,16,阴,21,13,多云
西南,贵州省,黔南布依族苗族自治州,22,17,中雨,21,18,阴,30,19,阴,31,21,阴,31,19,多云,30,18,阴,28,19,多云,30,20,多云,30,19,多云,31,20,阴,30,20,阴,31,22,阴,31,21,多云,30,19,阴,18,15,小雨,17,12,小雨,15,12,小雨,20,13,阴,21,13,阴,18,13,小雨,17,14,多云,17,13,阴,15,13,小雨,20,11,阴,25,13,多云,26,12,晴,27,12,晴,28,16,晴,26,13,阴,17,9,阴,22,9,晴,24,12,晴,25,16,多云,25,18,多云,25,19,小雨,25,13,小雨,17,13,阴,19,14,多云,23,14,多云,23,14,多云,21,16,阴,23,16,多云,23,17,阴,25,17,多云,23,14,多云
西南,云南省,昆明市,23,18,中雨,26,18,小雨,27,18,多云,27,17,多云,25,17,阴,26,16,阴,22,17,小雨,22,16,阴,20,17,阴,24,17,阴,24,17,阴,25,17,阴,26,18,阴,26,18,阴,27,15,多云,25,15,多云,14,13,中雨,17,13,小雨,15,14,小雨,17,14,阴,19,14,阴,20,13,阴,17,13,中雨,17,14,小雨,19,14,阴,23,14,多云,23,12,阴,23,13,多云,24,12,多云,20,10,阴,20,11,多云,22,12,晴,23,13,晴,22,14,多云,23,14,多云,23,12,小雨,20,12,中雨,20,13,多云,21,12,多云,22,11,多云,22,13,多云,23,12,多云,23,11,多云,22,12,多云,22,12,多云
西南,云南省,曲靖市,25,17,中雨,27,17,小雨,28,17,阴,29,16,阴,27,15,阴,27,16,阴,22,16,小雨,22,15,小雨,21,17,阴,26,18,阴,25,17,阴,27,18,阴,29,15,多云,28,17,阴,29,16,阴,24,13,阴,17,15,小雨,16,12,小雨,14,12,小雨,16,11,小雨,18,15,阴,20,14,阴,15,12,大雨,19,12,阴,19,12,阴,23,13,多云,23,12,雾,25,11,阴,24,10,多云,19,5,阴,21,10,阴,22,9,多云,24,13,多云,25,14,多云,23,13,多云,23,13,小雨,22,10,中雨,19,11,多云,21,10,多云,21,10,多云,22,12,多云,23,12,多云,23,11,多云,23,12,多云,22,11,多云
西南,云南省,玉溪市,26,17,阴,28,16,小雨,28,16,多云,30,18,多云,27,17,阴,28,16,阴,24,16,小雨,22,16,阴,23,17,小雨,25,16,阴,26,17,阴,26,18,阴,27,17,阴,28,18,阴,28,17,阴,28,16,多云,18,17,中雨,17,16,小雨,17,14,小雨,18,14,小雨,20,15,阴,22,15,阴,19,14,小雨,18,14,小雨,22,13,阴,24,13,多云,24,14,多云,25,13,阴,26,13,多云,22,11,阴,22,11,小雨,24,12,多云,24,13,多云,26,13,阴,24,13,多云,24,12,小雨,23,13,中雨,22,15,多云,23,14,多云,23,13,多云,24,14,多云,24,14,多云,25,13,多云,24,14,多云,23,13,多云
西南,云南省,保山市,27,17,阴,28,16,阴,28,16,阴,28,17,阴,29,17,多云,26,17,阴,26,16,多云,27,17,阴,25,17,阴,26,17,阴,26,18,小雨,27,19,阴,28,18,阴,28,18,阴,28,17,阴,28,17,阴,28,17,阴,24,16,小雨,25,16,小雨,24,16,雷阵雨,20,16,阴,18,16,大雨,20,14,小雨,25,12,小雨,24,12,多云,25,11,晴,25,10,雾,24,9,雾,25,11,晴,25,10,晴,25,10,晴,25,11,晴,25,13,多云,22,14,阵雨,22,14,小雨,22,12,小雨,21,13,小雨,23,12,多云,24,11,多云,24,11,多云,24,11,多云,24,11,多云,23,10,多云,24,10,多云,24,10,多云
西南,云南省,昭通市,18,14,中雨,27,15,阴,26,14,阴,25,15,阴,24,15,阴,24,15,阴,27,14,阴,26,15,多云,24,15,阴,26,16,阴,27,15,阴,28,16,阴,28,13,阴,28,14,多云,25,11,阴,14,10,小雨,15,12,小雨,13,10,小雨,12,10,小雨,16,11,小雨,16,11,阴,12,10,小雨,12,10,小雨,19,11,多云,18,13,阴,23,10,阴,23,10,雾,25,12,多云,15,7,阴,14,5,阴,20,9,多云,21,10,多云,22,11,多云,20,12,多云,18,11,小雨,16,8,小雨,14,7,小雨,16,8,多云,20,7,多云,21,10,多云,22,11,多云,23,10,多云,22,10,多云,18,10,多云,21,9,多云
西南,云南省,丽江市,24,12,阴,23,13,多云,25,13,多云,26,12,多云,26,13,阴,22,12,中雨,23,11,中雨,20,13,小雨,21,13,小雨,21,14,小雨,22,14,小雨,22,14,阴,24,14,阴,25,14,阴,24,13,阴,23,13,阴,16,14,中雨,16,12,小雨,18,12,小雨,17,12,雷阵雨,17,11,小雨,17,11,小雨,19,9,阴,20,7,多云,19,6,阴,20,4,阴,21,3,多云,22,4,多云,22,3,晴,20,5,阴,20,5,多云,21,5,晴,21,7,多云,21,7,多云,18,7,小雨,18,8,小雨,17,7,小雨,20,7,多云,20,6,多云,21,7,多云,21,5,多云,21,5,多云,22,5,多云,21,5,多云,21,5,多云
西南,云南省,普洱市,30,19,阴,27,19,阴,28,18,阴,28,18,阴,28,19,阴,27,19,阴,26,18,阴,25,19,阴,24,19,阴,24,19,小雨,25,19,阴,25,19,小雨,28,17,阴,29,19,阴,28,19,阴,26,18,阴,26,18,阴,22,19,大雨,22,18,阴,22,17,小雨,23,18,阴,24,17,阴,21,18,小雨,26,17,阴,27,17,阴,21,17,多云,23,17,多云,24,17,多云,25,15,多云,25,16,阴,25,15,小雨,24,15,小雨,24,15,小雨,25,16,小雨,25,16,多云,25,17,小雨,25,15,小雨,27,19,多云,25,18,多云,24,18,多云,26,18,多云,25,18,多云,26,17,多云,25,18,多云,26,17,多云
西南,云南省,临沧市,27,18,阴,28,18,阴,28,18,中雨,28,17,阴,29,17,阴,27,17,小雨,28,17,多云,26,18,阴,25,18,阴,27,18,阴,26,17,阴,26,18,阴,26,16,阴,27,17,阴,28,17,阴,27,17,中雨,26,16,阴,22,17,小雨,20,17,小雨,23,17,小雨,21,17,阴,23,16,小雨,18,15,中雨,26,13,多云,26,13,阴,23,12,阴,24,13,晴,24,12,阴,25,11,多云,25,13,阴,25,11,多云,24,12,小雨,24,13,小雨,24,14,小雨,23,14,小雨,25,13,小雨,23,13,小雨,26,13,多云,24,13,多云,25,13,多云,24,13,多云,25,12,多云,25,12,多云,25,12,多云,25,12,多云
西南,云南省,楚雄彝族自治州,27,18,阴,29,17,阴,29,17,多云,30,18,多云,28,17,阴,27,16,阴,26,17,阴,24,17,阴,23,17,小雨,24,16,阴,25,17,小雨,27,17,阴,28,17,阴,28,17,阴,29,17,多云,28,17,阴,19,15,小雨,16,15,小雨,16,14,小雨,18,14,小雨,19,16,小雨,21,16,阴,19,15,小雨,20,14,阴,22,14,阴,25,12,多云,25,11,雾,25,10,雾,26,13,多云,21,11,阴,23,10,多云,24,11,多云,24,13,多云,24,15,多云,23,14,小雨,23,13,小雨,23,13,小雨,23,14,多云,22,13,多云,23,13,多云,23,13,多云,23,13,多云,24,12,多云,23,12,多云,23,12,多云
西南,云南省,红河哈尼族彝族自治州,31,22,小雨,33,22,阴,34,22,阴,31,21,阴,32,20,阴,32,20,多云,27,20,小雨,25,21,阴,29,21,阴,32,22,多云,29,21,小雨,29,22,小雨,30,22,阴,32,23,阴,34,22,阴,32,20,小雨,24,19,暴雨,21,19,中雨,23,18,阴,23,19,多云,25,18,阴,25,18,多云,23,18,阴,20,18,小雨,25,18,阴,27,18,多云,26,19,多云,30,19,多云,32,20,多云,28,17,多云,27,17,晴,28,17,多云,28,17,多云,31,19,多云,30,18,阴,28,19,小雨,27,17,中雨,28,18,多云,26,16,多云,27,16,多云,28,17,多云,28,17,多云,29,17,多云,28,17,多云,28,16,多云
西南,云南省,文山壮族苗族自治州,28,19,小雨,29,20,中雨,29,19,多云,27,18,阴,29,18,阴,28,18,小雨,21,18,小雨,22,18,中雨,25,18,阴,27,19,阴,25,19,小雨,26,19,阴,28,20,多云,28,19,多云,29,20,阴,29,18,中雨,19,16,小雨,22,16,阴,22,15,阴,20,15,多云,25,16,阴,24,17,阴,22,16,阴,17,15,小雨,24,14,阴,26,16,多云,26,15,多云,25,16,多云,29,15,多云,25,12,多云,25,13,多云,25,14,多云,25,16,多云,27,15,多云,24,16,小雨,24,17,小雨,25,15,中雨,20,15,阴,21,13,多云,22,13,多云,23,14,多云,24,15,多云,24,15,多云,23,15,多云,21,14,多云
西南,云南省,西双版纳傣族自治州,30,23,阴,29,23,阴,30,23,多云,30,22,阴,28,22,阴,29,22,阴,26,22,阴,26,23,小雨,24,23,小雨,26,23,阴,26,23,小雨,26,22,阴,29,23,阴,30,21,多云,29,22,阴,28,23,小雨,26,23,多云,24,22,大雨,24,20,阴,30,20,多云,23,22,阴,25,21,小雨,22,21,小雨,27,21,阴,27,20,阴,24,21,阴,25,21,多云,27,20,雾,27,18,小雨,27,20,多云,25,20,多云,31,19,多云,31,19,多云,31,19,多云,31,20,小雨,30,21,小雨,29,20,小雨,31,21,多云,31,21,多云,30,20,多云,30,20,多云,31,19,多云,31,19,多云,30,19,多云,31,19,多云
西南,云南省,大理白族自治州,26,15,多云,26,15,阴,26,15,多云,27,15,多云,28,15,多云,26,15,阴,24,14,阴,24,15,阴,24,14,阴,25,15,阴,25,15,阴,27,16,阴,27,16,阴,27,16,多云,26,16,阴,26,15,阴,21,15,阴,18,14,小雨,20,14,阴,19,14,雷阵雨,18,14,小雨,18,14,中雨,18,13,阴,21,12,阴,22,11,多云,23,9,晴,23,8,晴,23,7,多云,24,9,晴,23,8,晴,22,8,晴,23,9,晴,23,11,多云,21,12,小雨,21,12,小雨,22,11,小雨,22,11,小雨,21,14,多云,21,12,多云,22,13,多云,22,13,多云,22,13,多云,22,13,多云,22,12,多云,22,12,多云
西南,云南省,德宏傣族景颇族自治州,30,20,阴,32,20,阴,32,18,阴,32,18,阴,32,22,阴,29,22,阴,33,21,多云,30,22,多云,31,22,阴,30,21,阴,31,22,阴,29,22,阴,30,21,阴,31,22,阴,31,22,阴,31,21,阴,30,21,阴,29,21,多云,29,21,阴,29,21,雷阵雨,24,20,小雨,22,20,暴雨,23,19,中雨,29,18,多云,29,16,多云,30,16,多云,29,17,多云,29,14,多云,28,15,多云,29,15,阴,30,17,晴,29,17,多云,29,17,多云,26,19,小雨,27,18,中雨,27,18,小雨,26,18,小雨,29,18,多云,30,17,多云,30,17,多云,29,18,多云,29,17,多云,30,16,多云,30,16,多云,30,16,多云
西南,云南省,怒江傈僳族自治州,28,21,阴,30,21,多云,31,20,多云,31,21,多云,33,20,多云,32,21,阴,33,20,多云,33,21,多云,32,21,阴,31,21,阴,30,22,阴,31,22,阴,31,22,阴,30,21,阴,29,20,多云,30,20,多云,26,22,阴,28,21,小雨,26,20,小雨,27,19,雷阵雨,21,20,阴,22,19,中雨,21,17,小雨,28,17,阴,27,17,阴,29,16,阴,29,15,雾,29,14,雾,28,16,晴,29,15,多云,28,13,多云,29,14,晴,28,16,多云,26,17,小雨,25,17,中雨,23,16,中雨,23,16,中雨,25,13,晴,25,13,晴,24,13,晴,25,13,晴,25,14,晴,26,14,晴,26,13,晴,25,12,晴
