,area,province,city,d_high_1,d_low_1,d_high_2,d_low_2,d_high_3,d_low_3,d_high_4,d_low_4,d_high_5,d_low_5,d_high_6,d_low_6,d_high_7,d_low_7,d_high_8,d_low_8,d_high_9,d_low_9,d_high_10,d_low_10,d_high_11,d_low_11,d_high_12,d_low_12,d_high_13,d_low_13,d_high_14,d_low_14,d_high_15,d_low_15,d_wea_1,d_wea_2,d_wea_3,d_wea_4,d_wea_5,d_wea_6,d_wea_7,d_wea_8,d_wea_9,d_wea_10,d_wea_11,d_wea_12,d_wea_13,d_wea_14,d_wea_15
336,西南,重庆市,云阳,27,16,27,16,25,15,20,15,22,15,23,16,27,13,26,15,27,14,25,11,26,11,25,14,25,15,24,9,22,12,晴,多云,多云,小雨,多云,多云,多云,晴,晴,晴,晴,多云,多云,晴,多云
337,西南,重庆市,奉节,27,16,27,16,25,15,20,15,22,15,23,16,27,13,26,15,27,14,25,11,26,11,25,14,25,15,24,9,22,12,晴,多云,多云,小雨,多云,多云,多云,晴,晴,晴,晴,多云,多云,晴,多云
338,西南,重庆市,巫山,27,16,27,16,25,15,20,15,22,15,23,16,27,13,26,15,27,14,25,11,26,11,25,14,25,15,24,9,22,12,晴,多云,多云,小雨,多云,多云,多云,晴,晴,晴,晴,多云,多云,晴,多云
339,西南,重庆市,巫溪,27,16,27,16,25,15,20,15,22,15,23,16,27,13,26,15,27,14,25,11,26,11,25,14,25,15,24,9,22,12,晴,多云,多云,小雨,多云,多云,多云,晴,晴,晴,晴,多云,多云,晴,多云
340,西南,重庆市,石柱,27,16,27,16,25,15,20,15,22,15,23,16,27,13,26,15,27,14,25,11,26,11,25,14,25,15,24,9,22,12,晴,多云,多云,小雨,多云,多云,多云,晴,晴,晴,晴,多云,多云,晴,多云
341,西南,重庆市,秀山,27,16,27,16,25,15,20,15,22,15,23,16,27,13,26,15,27,14,25,11,26,11,25,14,25,15,24,9,22,12,晴,多云,多云,小雨,多云,多云,多云,晴,晴,晴,晴,多云,多云,晴,多云
342,西南,重庆市,酉阳,27,16,27,16,25,15,20,15,22,15,23,16,27,13,26,15,27,14,25,11,26,11,25,14,25,15,24,9,22,12,晴,多云,多云,小雨,多云,多云,多云,晴,晴,晴,晴,多云,多云,晴,多云
343,西南,重庆市,彭水,27,16,27,16,25,15,20,15,22,15,23,16,27,13,26,15,27,14,25,11,26,11,25,14,25,15,24,9,22,12,晴,多云,多云,小雨,多云,多云,多云,晴,晴,晴,晴,多云,多云,晴,多云
344,西南,四川省,成都市,27,16,27,16,25,15,20,15,22,15,23,16,27,13,26,15,27,14,25,11,26,11,25,14,25,15,24,9,22,12,晴,多云,多云,小雨,多云,多云,多云,晴,晴,晴,晴,多云,多云,晴,多云
345,西南,四川省,自贡市,27,16,27,16,25,15,20,15,22,15,23,16,27,13,26,15,27,14,25,11,26,11,25,14,25,15,24,9,22,12,晴,多云,多云,小雨,多云,多云,多云,晴,晴,晴,晴,多云,多云,晴,多云
346,西南,四川省,攀枝花市,27,16,27,16,25,15,20,15,22,15,23,16,27,13,26,15,27,14,25,11,26,11,25,14,25,15,24,9,22,12,晴,多云,多云,小雨,多云,多云,多云,晴,晴,晴,晴,多云,多云,晴,多云
347,西南,四川省,泸州市,27,16,27,16,25,15,20,15,22,15,23,16,27,13,26,15,27,14,25,11,26,11,25,14,25,15,24,9,22,12,晴,多云,多云,小雨,多云,多云,多云,晴,晴,晴,晴,多云,多云,晴,多云
348,西南,四川省,德阳市,27,16,27,16,25,15,20,15,22,15,23,16,27,13,26,15,27,14,25,11,26,11,25,14,25,15,24,9,22,12,晴,多云,多云,小雨,多云,多云,多云,晴,晴,晴,晴,多云,多云,晴,多云
349,西南,四川省,绵阳市,27,16,27,16,25,15,20,15,22,15,23,16,27,13,26,15,27,14,25,11,26,11,25,14,25,15,24,9,22,12,晴,多云,多云,小雨,多云,多云,多云,晴,晴,晴,晴,多云,多云,晴,多云
350,西南,四川省,广元市,27,16,27,16,25,15,20,15,22,15,23,16,27,13,26,15,27,14,25,11,26,11,25,14,25,15,24,9,22,12,晴,多云,多云,小雨,多云,多云,多云,晴,晴,晴,晴,多云,多云,晴,多云
351,西南,四川省,遂宁市,27,16,27,16,25,15,20,15,22,15,23,16,27,13,26,15,27,14,25,11,26,11,25,14,25,15,24,9,22,12,晴,多云,多云,小雨,多云,多云,多云,晴,晴,晴,晴,多云,多云,晴,多云
352,西南,四川省,内江市,27,16,27,16,25,15,20,15,22,15,23,16,27,13,26,15,27,14,25,11,26,11,25,14,25,15,24,9,22,12,晴,多云,多云,小雨,多云,多云,多云,晴,晴,晴,晴,多云,多云,晴,多云
353,西南,四川省,乐山市,27,16,27,16,25,15,20,15,22,15,23,16,27,13,26,15,27,14,25,11,26,11,25,14,25,15,24,9,22,12,晴,多云,多云,小雨,多云,多云,多云,晴,晴,晴,晴,多云,多云,晴,多云
354,西南,四川省,南充市,27,16,27,16,25,15,20,15,22,15,23,16,27,13,26,15,27,14,25,11,26,11,25,14,25,15,24,9,22,12,晴,多云,多云,小雨,多云,多云,多云,晴,晴,晴,晴,多云,多云,晴,多云
355,西南,四川省,眉山市,27,16,27,16,25,15,20,15,22,15,23,16,27,13,26,15,27,14,25,11,26,11,25,14,25,15,24,9,22,12,晴,多云,多云,小雨,多云,多云,多云,晴,晴,晴,晴,多云,多云,晴,多云
356,西南,四川省,宜宾市,27,16,27,16,25,15,20,15,22,15,23,16,27,13,26,15,27,14,25,11,26,11,25,14,25,15,24,9,22,12,晴,多云,多云,小雨,多云,多云,多云,晴,晴,晴,晴,多云,多云,晴,多云
357,西南,四川省,广安市,27,16,27,16,25,15,20,15,22,15,23,16,27,13,26,15,27,14,25,11,26,11,25,14,25,15,24,9,22,12,晴,多云,多云,小雨,多云,多云,多云,晴,晴,晴,晴,多云,多云,晴,多云
358,西南,四川省,达州市,27,16,27,16,25,15,20,15,22,15,23,16,27,13,26,15,27,14,25,11,26,11,25,14,25,15,24,9,22,12,晴,多云,多云,小雨,多云,多云,多云,晴,晴,晴,晴,多云,多云,晴,多云
359,西南,四川省,雅安市,27,16,27,16,25,15,20,15,22,15,23,16,27,13,26,15,27,14,25,11,26,11,25,14,25,15,24,9,22,12,晴,多云,多云,小雨,多云,多云,多云,晴,晴,晴,晴,多云,多云,晴,多云
360,西南,四川省,巴中市,27,16,27,16,25,15,20,15,22,15,23,16,27,13,26,15,27,14,25,11,26,11,25,14,25,15,24,9,22,12,晴,多云,多云,小雨,多云,多云,多云,晴,晴,晴,晴,多云,多云,晴,多云
361,西南,四川省,资阳市,27,16,27,16,25,15,20,15,22,15,23,16,27,13,26,15,27,14,25,11,26,11,25,14,25,15,24,9,22,12,晴,多云,多云,小雨,多云,多云,多云,晴,晴,晴,晴,多云,多云,晴,多云
362,西南,四川省,阿坝藏族羌族自治州,27,16,27,16,25,15,20,15,22,15,23,16,27,13,26,15,27,14,25,11,26,11,25,14,25,15,24,9,22,12,晴,多云,多云,小雨,多云,多云,多云,晴,晴,晴,晴,多云,多云,晴,多云
363,西南,四川省,甘孜藏族自治州,27,16,27,16,25,15,20,15,22,15,23,16,27,13,26,15,27,14,25,11,26,11,25,14,25,15,24,9,22,12,晴,多云,多云,小雨,多云,多云,多云,晴,晴,晴,晴,多云,多云,晴,多云
364,西南,四川省,凉山彝族自治州,27,16,27,16,25,15,20,15,22,15,23,16,27,13,26,15,27,14,25,11,26,11,25,14,25,15,24,9,22,12,晴,多云,多云,小雨,多云,多云,多云,晴,晴,晴,晴,多云,多云,晴,多云
365,西南,贵州省,贵阳市,27,16,27,16,25,15,20,15,22,15,23,16,27,13,26,15,27,14,25,11,26,11,25,14,25,15,24,9,22,12,晴,多云,多云,小雨,多云,多云,多云,晴,晴,晴,晴,多云,多云,晴,多云
366,西南,贵州省,六盘水市,27,16,27,16,25,15,20,15,22,15,23,16,27,13,26,15,27,14,25,11,26,11,25,14,25,15,24,9,22,12,晴,多云,多云,小雨,多云,多云,多云,晴,晴,晴,晴,多云,多云,晴,多云
367,西南,贵州省,遵义市,27,16,27,16,25,15,20,15,22,15,23,16,27,13,26,15,27,14,25,11,26,11,25,14,25,15,24,9,22,12,晴,多云,多云,小雨,多云,多云,多云,晴,晴,晴,晴,多云,多云,晴,多云
368,西南,贵州省,安顺市,27,16,27,16,25,15,20,15,22,15,23,16,27,13,26,15,27,14,25,11,26,11,25,14,25,15,24,9,22,12,晴,多云,多云,小雨,多云,多云,多云,晴,晴,晴,晴,多云,多云,晴,多云
369,西南,贵州省,毕节市,27,16,27,16,25,15,20,15,22,15,23,16,27,13,26,15,27,14,25,11,26,11,25,14,25,15,24,9,22,12,晴,多云,多云,小雨,多云,多云,多云,晴,晴,晴,晴,多云,多云,晴,多云
370,西南,贵州省,铜仁市,27,16,27,16,25,15,20,15,22,15,23,16,27,13,26,15,27,14,25,11,26,11,25,14,25,15,24,9,22,12,晴,多云,多云,小雨,多云,多云,多云,晴,晴,晴,晴,多云,多云,晴,多云
371,西南,贵州省,黔西南布依族苗族自治州,27,16,27,16,25,15,20,15,22,15,23,16,27,13,26,15,27,14,25,11,26,11,25,14,25,15,24,9,22,12,晴,多云,多云,小雨,多云,多云,多云,晴,晴,晴,晴,多云,多云,晴,多云
372,西南,贵州省,黔东南苗族侗族自治州,27,16,27,16,25,15,20,15,22,15,23,16,27,13,26,15,27,14,25,11,26,11,25,14,25,15,24,9,22,12,晴,多云,多云,小雨,多云,多云,多云,晴,晴,晴,晴,多云,多云,晴,多云
373,西南,贵州省,黔南布依族苗族自治州,27,16,27,16,25,15,20,15,22,15,23,16,27,13,26,15,27,14,25,11,26,11,25,14,25,15,24,9,22,12,晴,多云,多云,小雨,多云,多云,多云,晴,晴,晴,晴,多云,多云,晴,多云
374,西南,云南省,昆明市,27,16,27,16,25,15,20,15,22,15,23,16,27,13,26,15,27,14,25,11,26,11,25,14,25,15,24,9,22,12,晴,多云,多云,小雨,多云,多云,多云,晴,晴,晴,晴,多云,多云,晴,多云
375,西南,云南省,曲靖市,27,16,27,16,25,15,20,15,22,15,23,16,27,13,26,15,27,14,25,11,26,11,25,14,25,15,24,9,22,12,晴,多云,多云,小雨,多云,多云,多云,晴,晴,晴,晴,多云,多云,晴,多云
376,西南,云南省,玉溪市,27,16,27,16,25,15,20,15,22,15,23,16,27,13,26,15,27,14,25,11,26,11,25,14,25,15,24,9,22,12,晴,多云,多云,小雨,多云,多云,多云,晴,晴,晴,晴,多云,多云,晴,多云
377,西南,云南省,保山市,27,16,27,16,25,15,20,15,22,15,23,16,27,13,26,15,27,14,25,11,26,11,25,14,25,15,24,9,22,12,晴,多云,多云,小雨,多云,多云,多云,晴,晴,晴,晴,多云,多云,晴,多云
378,西南,云南省,昭通市,27,16,27,16,25,15,20,15,22,15,23,16,27,13,26,15,27,14,25,11,26,11,25,14,25,15,24,9,22,12,晴,多云,多云,小雨,多云,多云,多云,晴,晴,晴,晴,多云,多云,晴,多云
379,西南,云南省,丽江市,27,16,27,16,25,15,20,15,22,15,23,16,27,13,26,15,27,14,25,11,26,11,25,14,25,15,24,9,22,12,晴,多云,多云,小雨,多云,多云,多云,晴,晴,晴,晴,多云,多云,晴,多云
380,西南,云南省,普洱市,27,16,27,16,25,15,20,15,22,15,23,16,27,13,26,15,27,14,25,11,26,11,25,14,25,15,24,9,22,12,晴,多云,多云,小雨,多云,多云,多云,晴,晴,晴,晴,多云,多云,晴,多云
381,西南,云南省,临沧市,27,16,27,16,25,15,20,15,22,15,23,16,27,13,26,15,27,14,25,11,26,11,25,14,25,15,24,9,22,12,晴,多云,多云,小雨,多云,多云,多云,晴,晴,晴,晴,多云,多云,晴,多云
382,西南,云南省,楚雄彝族自治州,27,16,27,16,25,15,20,15,22,15,23,16,27,13,26,15,27,14,25,11,26,11,25,14,25,15,24,9,22,12,晴,多云,多云,小雨,多云,多云,多云,晴,晴,晴,晴,多云,多云,晴,多云
383,西南,云南省,红河哈尼族彝族自治州,27,16,27,16,25,15,20,15,22,15,23,16,27,13,26,15,27,14,25,11,26,11,25,14,25,15,24,9,22,12,晴,多云,多云,小雨,多云,多云,多云,晴,晴,晴,晴,多云,多云,晴,多云
384,西南,云南省,文山壮族苗族自治州,27,16,27,16,25,15,20,15,22,15,23,16,27,13,26,15,27,14,25,11,26,11,25,14,25,15,24,9,22,12,晴,多云,多云,小雨,多云,多云,多云,晴,晴,晴,晴,多云,多云,晴,多云
385,西南,云南省,西双版纳傣族自治州,27,16,27,16,25,15,20,15,22,15,23,16,27,13,26,15,27,14,25,11,26,11,25,14,25,15,24,9,22,12,晴,多云,多云,小雨,多云,多云,多云,晴,晴,晴,晴,多云,多云,晴,多云
386,西南,云南省,大理白族自治州,27,16,27,16,25,15,20,15,22,15,23,16,27,13,26,15,27,14,25,11,26,11,25,14,25,15,24,9,22,12,晴,多云,多云,小雨,多云,多云,多云,晴,晴,晴,晴,多云,多云,晴,多云
387,西南,云南省,德宏傣族景颇族自治州,27,16,27,16,25,15,20,15,22,15,23,16,27,13,26,15,27,14,25,11,26,11,25,14,25,15,24,9,22,12,晴,多云,多云,小雨,多云,多云,多云,晴,晴,晴,晴,多云,多云,晴,多云
388,西南,云南省,怒江傈僳族自治州,27,16,27,16,25,15,20,15,22,15,23,16,27,13,26,15,27,14,25,11,26,11,25,14,25,15,24,9,22,12,晴,多云,多云,小雨,多云,多云,多云,晴,晴,晴,晴,多云,多云,晴,多云
389,西南,云南省,迪庆藏族自治州,27,16,27,16,25,15,20,15,22,15,23,16,27,13,26,15,27,14,25,11,26,11,25,14,25,15,24,9,22,12,晴,多云,多云,小雨,多云,多云,多云,晴,晴,晴,晴,多云,多云,晴,多云
390,西南,西藏自治区,拉萨市,27,16,27,16,25,15,20,15,22,15,23,16,27,13,26,15,27,14,25,11,26,11,25,14,25,15,24,9,22,12,晴,多云,多云,小雨,多云,多云,多云,晴,晴,晴,晴,多云,多云,晴,多云
391,西南,西藏自治区,日喀则市,27,16,27,16,25,15,20,15,22,15,23,16,27,13,26,15,27,14,25,11,26,11,25,14,25,15,24,9,22,12,晴,多云,多云,小雨,多云,多云,多云,晴,晴,晴,晴,多云,多云,晴,多云
392,西南,西藏自治区,昌都市,27,16,27,16,25,15,20,15,22,15,23,16,27,13,26,15,27,14,25,11,26,11,25,14,25,15,24,9,22,12,晴,多云,多云,小雨,多云,多云,多云,晴,晴,晴,晴,多云,多云,晴,多云
393,西南,西藏自治区,林芝市,27,16,27,16,25,15,20,15,22,15,23,16,27,13,26,15,27,14,25,11,26,11,25,14,25,15,24,9,22,12,晴,多云,多云,小雨,多云,多云,多云,晴,晴,晴,晴,多云,多云,晴,多云
394,西南,西藏自治区,山南市,27,16,27,16,25,15,20,15,22,15,23,16,27,13,26,15,27,14,25,11,26,11,25,14,25,15,24,9,22,12,晴,多云,多云,小雨,多云,多云,多云,晴,晴,晴,晴,多云,多云,晴,多云
395,西南,西藏自治区,那曲市,27,16,27,16,25,15,20,15,22,15,23,16,27,13,26,15,27,14,25,11,26,11,25,14,25,15,24,9,22,12,晴,多云,多云,小雨,多云,多云,多云,晴,晴,晴,晴,多云,多云,晴,多云
396,西南,西藏自治区,阿里地区,27,16,27,16,25,15,20,15,22,15,23,16,27,13,26,15,27,14,25,11,26,11,25,14,25,15,24,9,22,12,晴,多云,多云,小雨,多云,多云,多云,晴,晴,晴,晴,多云,多云,晴,多云
397,西北,陕西省,西安市,27,16,27,16,25,15,20,15,22,15,23,16,27,13,26,15,27,14,25,11,26,11,25,14,25,15,24,9,22,12,晴,多云,多云,小雨,多云,多云,多云,晴,晴,晴,晴,多云,多云,晴,多云
398,西北,陕西省,铜川市,27,16,27,16,25,15,20,15,22,15,23,16,27,13,26,15,27,14,25,11,26,11,25,14,25,15,24,9,22,12,晴,多云,多云,小雨,多云,多云,多云,晴,晴,晴,晴,多云,多云,晴,多云
399,西北,陕西省,宝鸡市,27,16,27,16,25,15,20,15,22,15,23,16,27,13,26,15,27,14,25,11,26,11,25,14,25,15,24,9,22,12,晴,多云,多云,小雨,多云,多云,多云,晴,晴,晴,晴,多云,多云,晴,多云
400,西北,陕西省,咸阳市,27,16,27,16,25,15,20,15,22,15,23,16,27,13,26,15,27,14,25,11,26,11,25,14,25,15,24,9,22,12,晴,多云,多云,小雨,多云,多云,多云,晴,晴,晴,晴,多云,多云,晴,多云
401,西北,陕西省,渭南市,27,16,27,16,25,15,20,15,22,15,23,16,27,13,26,15,27,14,25,11,26,11,25,14,25,15,24,9,22,12,晴,多云,多云,小雨,多云,多云,多云,晴,晴,晴,晴,多云,多云,晴,多云
402,西北,陕西省,延安市,27,16,27,16,25,15,20,15,22,15,23,16,27,13,26,15,27,14,25,11,26,11,25,14,25,15,24,9,22,12,晴,多云,多云,小雨,多云,多云,多云,晴,晴,晴,晴,多云,多云,晴,多云
403,西北,陕西省,汉中市,27,16,27,16,25,15,20,15,22,15,23,16,27,13,26,15,27,14,25,11,26,11,25,14,25,15,24,9,22,12,晴,多云,多云,小雨,多云,多云,多云,晴,晴,晴,晴,多云,多云,晴,多云
404,西北,陕西省,榆林市,27,16,27,16,25,15,20,15,22,15,23,16,27,13,26,15,27,14,25,11,26,11,25,14,25,15,24,9,22,12,晴,多云,多云,小雨,多云,多云,多云,晴,晴,晴,晴,多云,多云,晴,多云
405,西北,陕西省,安康市,27,16,27,16,25,15,20,15,22,15,23,16,27,13,26,15,27,14,25,11,26,11,25,14,25,15,24,9,22,12,晴,多云,多云,小雨,多云,多云,多云,晴,晴,晴,晴,多云,多云,晴,多云
406,西北,陕西省,商洛市,27,16,27,16,25,15,20,15,22,15,23,16,27,13,26,15,27,14,25,11,26,11,25,14,25,15,24,9,22,12,晴,多云,多云,小雨,多云,多云,多云,晴,晴,晴,晴,多云,多云,晴,多云
407,西北,甘肃省,兰州市,27,16,27,16,25,15,20,15,22,15,23,16,27,13,26,15,27,14,25,11,26,11,25,14,25,15,24,9,22,12,晴,多云,多云,小雨,多云,多云,多云,晴,晴,晴,晴,多云,多云,晴,多云
408,西北,甘肃省,嘉峪关,27,16,27,16,25,15,20,15,22,15,23,16,27,13,26,15,27,14,25,11,26,11,25,14,25,15,24,9,22,12,晴,多云,多云,小雨,多云,多云,多云,晴,晴,晴,晴,多云,多云,晴,多云
409,西北,甘肃省,金昌市,27,16,27,16,25,15,20,15,22,15,23,16,27,13,26,15,27,14,25,11,26,11,25,14,25,15,24,9,22,12,晴,多云,多云,小雨,多云,多云,多云,晴,晴,晴,晴,多云,多云,晴,多云
410,西北,甘肃省,白银市,27,16,27,16,25,15,20,15,22,15,23,16,27,13,26,15,27,14,25,11,26,11,25,14,25,15,24,9,22,12,晴,多云,多云,小雨,多云,多云,多云,晴,晴,晴,晴,多云,多云,晴,多云
411,西北,甘肃省,天水市,27,16,27,16,25,15,20,15,22,15,23,16,27,13,26,15,27,14,25,11,26,11,25,14,25,15,24,9,22,12,晴,多云,多云,小雨,多云,多云,多云,晴,晴,晴,晴,多云,多云,晴,多云
412,西北,甘肃省,武威市,27,16,27,16,25,15,20,15,22,15,23,16,27,13,26,15,27,14,25,11,26,11,25,14,25,15,24,9,22,12,晴,多云,多云,小雨,多云,多云,多云,晴,晴,晴,晴,多云,多云,晴,多云
413,西北,甘肃省,张掖市,27,16,27,16,25,15,20,15,22,15,23,16,27,13,26,15,27,14,25,11,26,11,25,14,25,15,24,9,22,12,晴,多云,多云,小雨,多云,多云,多云,晴,晴,晴,晴,多云,多云,晴,多云
414,西北,甘肃省,平凉市,27,16,27,16,25,15,20,15,22,15,23,16,27,13,26,15,27,14,25,11,26,11,25,14,25,15,24,9,22,12,晴,多云,多云,小雨,多云,多云,多云,晴,晴,晴,晴,多云,多云,晴,多云
415,西北,甘肃省,酒泉市,27,16,27,16,25,15,20,15,22,15,23,16,27,13,26,15,27,14,25,11,26,11,25,14,25,15,24,9,22,12,晴,多云,多云,小雨,多云,多云,多云,晴,晴,晴,晴,多云,多云,晴,多云
416,西北,甘肃省,庆阳市,27,16,27,16,25,15,20,15,22,15,23,16,27,13,26,15,27,14,25,11,26,11,25,14,25,15,24,9,22,12,晴,多云,多云,小雨,多云,多云,多云,晴,晴,晴,晴,多云,多云,晴,多云
417,西北,甘肃省,定西市,27,16,27,16,25,15,20,15,22,15,23,16,27,13,26,15,27,14,25,11,26,11,25,14,25,15,24,9,22,12,晴,多云,多云,小雨,多云,多云,多云,晴,晴,晴,晴,多云,多云,晴,多云
418,西北,甘肃省,陇南市,27,16,27,16,25,15,20,15,22,15,23,16,27,13,26,15,27,14,25,11,26,11,25,14,25,15,24,9,22,12,晴,多云,多云,小雨,多云,多云,多云,晴,晴,晴,晴,多云,多云,晴,多云
419,西北,甘肃省,临夏回族自治州,27,16,27,16,25,15,20,15,22,15,23,16,27,13,26,15,27,14,25,11,26,11,25,14,25,15,24,9,22,12,晴,多云,多云,小雨,多云,多云,多云,晴,晴,晴,晴,多云,多云,晴,多云
420,西北,甘肃省,甘南藏族自治州,27,16,27,16,25,15,20,15,22,15,23,16,27,13,26,15,27,14,25,11,26,11,25,14,25,15,24,9,22,12,晴,多云,多云,小雨,多云,多云,多云,晴,晴,晴,晴,多云,多云,晴,多云
421,西北,青海省,西宁市,27,16,27,16,25,15,20,15,22,15,23,16,27,13,26,15,27,14,25,11,26,11,25,14,25,15,24,9,22,12,晴,多云,多云,小雨,多云,多云,多云,晴,晴,晴,晴,多云,多云,晴,多云
422,西北,青海省,海东市,27,16,27,16,25,15,20,15,22,15,23,16,27,13,26,15,27,14,25,11,26,11,25,14,25,15,24,9,22,12,晴,多云,多云,小雨,多云,多云,多云,晴,晴,晴,晴,多云,多云,晴,多云
423,西北,青海省,海北藏族自治州,27,16,27,16,25,15,20,15,22,15,23,16,27,13,26,15,27,14,25,11,26,11,25,14,25,15,24,9,22,12,晴,多云,多云,小雨,多云,多云,多云,晴,晴,晴,晴,多云,多云,晴,多云
424,西北,青海省,黄南藏族自治州,27,16,27,16,25,15,20,15,22,15,23,16,27,13,26,15,27,14,25,11,26,11,25,14,25,15,24,9,22,12,晴,多云,多云,小雨,多云,多云,多云,晴,晴,晴,晴,多云,多云,晴,多云
425,西北,青海省,海南藏族自治州,27,16,27,16,25,15,20,15,22,15,23,16,27,13,26,15,27,14,25,11,26,11,25,14,25,15,24,9,22,12,晴,多云,多云,小雨,多云,多云,多云,晴,晴,晴,晴,多云,多云,晴,多云
426,西北,青海省,果洛藏族自治州,27,16,27,16,25,15,20,15,22,15,23,16,27,13,26,15,27,14,25,11,26,11,25,14,25,15,24,9,22,12,晴,多云,多云,小雨,多云,多云,多云,晴,晴,晴,晴,多云,多云,晴,多云
427,西北,青海省,玉树藏族自治州,27,16,27,16,25,15,20,15,22,15,23,16,27,13,26,15,27,14,25,11,26,11,25,14,25,15,24,9,22,12,晴,多云,多云,小雨,多云,多云,多云,晴,晴,晴,晴,多云,多云,晴,多云
428,西北,青海省,海西蒙古族藏族自治州,27,16,27,16,25,15,20,15,22,15,23,16,27,13,26,15,27,14,25,11,26,11,25,14,25,15,24,9,22,12,晴,多云,多云,小雨,多云,多云,多云,晴,晴,晴,晴,多云,多云,晴,多云
429,西北,宁夏回族自治区,银川市,27,16,27,16,25,15,20,15,22,15,23,16,27,13,26,15,27,14,25,11,26,11,25,14,25,15,24,9,22,12,晴,多云,多云,小雨,多云,多云,多云,晴,晴,晴,晴,多云,多云,晴,多云
430,西北,宁夏回族自治区,石嘴山市,27,16,27,16,25,15,20,15,22,15,23,16,27,13,26,15,27,14,25,11,26,11,25,14,25,15,24,9,22,12,晴,多云,多云,小雨,多云,多云,多云,晴,晴,晴,晴,多云,多云,晴,多云
431,西北,宁夏回族自治区,吴忠市,27,16,27,16,25,15,20,15,22,15,23,16,27,13,26,15,27,14,25,11,26,11,25,14,25,15,24,9,22,12,晴,多云,多云,小雨,多云,多云,多云,晴,晴,晴,晴,多云,多云,晴,多云
432,西北,宁夏回族自治区,固原市,27,16,27,16,25,15,20,15,22,15,23,16,27,13,26,15,27,14,25,11,26,11,25,14,25,15,24,9,22,12,晴,多云,多云,小雨,多云,多云,多云,晴,晴,晴,晴,多云,多云,晴,多云
433,西北,宁夏回族自治区,中卫市,27,16,27,16,25,15,20,15,22,15,23,16,27,13,26,15,27,14,25,11,26,11,25,14,25,15,24,9,22,12,晴,多云,多云,小雨,多云,多云,多云,晴,晴,晴,晴,多云,多云,晴,多云
434,西北,新疆维吾尔自治区,乌鲁木齐市,27,16,27,16,25,15,20,15,22,15,23,16,27,13,26,15,27,14,25,11,26,11,25,14,25,15,24,9,22,12,晴,多云,多云,小雨,多云,多云,多云,晴,晴,晴,晴,多云,多云,晴,多云
435,西北,新疆维吾尔自治区,克拉玛依市,27,16,27,16,25,15,20,15,22,15,23,16,27,13,26,15,27,14,25,11,26,11,25,14,25,15,24,9,22,12,晴,多云,多云,小雨,多云,多云,多云,晴,晴,晴,晴,多云,多云,晴,多云
436,西北,新疆维吾尔自治区,吐鲁番市,27,16,27,16,25,15,20,15,22,15,23,16,27,13,26,15,27,14,25,11,26,11,25,14,25,15,24,9,22,12,晴,多云,多云,小雨,多云,多云,多云,晴,晴,晴,晴,多云,多云,晴,多云
437,西北,新疆维吾尔自治区,哈密市,27,16,27,16,25,15,20,15,22,15,23,16,27,13,26,15,27,14,25,11,26,11,25,14,25,15,24,9,22,12,晴,多云,多云,小雨,多云,多云,多云,晴,晴,晴,晴,多云,多云,晴,多云
438,西北,新疆维吾尔自治区,昌吉回族自治州,27,16,27,16,25,15,20,15,22,15,23,16,27,13,26,15,27,14,25,11,26,11,25,14,25,15,24,9,22,12,晴,多云,多云,小雨,多云,多云,多云,晴,晴,晴,晴,多云,多云,晴,多云
439,西北,新疆维吾尔自治区,博尔塔拉蒙古自治州,27,16,27,16,25,15,20,15,22,15,23,16,27,13,26,15,27,14,25,11,26,11,25,14,25,15,24,9,22,12,晴,多云,多云,小雨,多云,多云,多云,晴,晴,晴,晴,多云,多云,晴,多云
440,西北,新疆维吾尔自治区,巴音郭楞蒙古自治州,27,16,27,16,25,15,20,15,22,15,23,16,27,13,26,15,27,14,25,11,26,11,25,14,25,15,24,9,22,12,晴,多云,多云,小雨,多云,多云,多云,晴,晴,晴,晴,多云,多云,晴,多云
441,西北,新疆维吾尔自治区,阿克苏地区,27,16,27,16,25,15,20,15,22,15,23,16,27,13,26,15,27,14,25,11,26,11,25,14,25,15,24,9,22,12,晴,多云,多云,小雨,多云,多云,多云,晴,晴,晴,晴,多云,多云,晴,多云
442,西北,新疆维吾尔自治区,克孜勒苏柯尔克孜自治州,27,16,27,16,25,15,20,15,22,15,23,16,27,13,26,15,27,14,25,11,26,11,25,14,25,15,24,9,22,12,晴,多云,多云,小雨,多云,多云,多云,晴,晴,晴,晴,多云,多云,晴,多云
443,西北,新疆维吾尔自治区,喀什地区,27,16,27,16,25,15,20,15,22,15,23,16,27,13,26,15,27,14,25,11,26,11,25,14,25,15,24,9,22,12,晴,多云,多云,小雨,多云,多云,多云,晴,晴,晴,晴,多云,多云,晴,多云
444,西北,新疆维吾尔自治区,和田地区,27,16,27,16,25,15,20,15,22,15,23,16,27,13,26,15,27,14,25,11,26,11,25,14,25,15,24,9,22,12,晴,多云,多云,小雨,多云,多云,多云,晴,晴,晴,晴,多云,多云,晴,多云
445,西北,新疆维吾尔自治区,伊犁哈萨克自治州,27,16,27,16,25,15,20,15,22,15,23,16,27,13,26,15,27,14,25,11,26,11,25,14,25,15,24,9,22,12,晴,多云,多云,小雨,多云,多云,多云,晴,晴,晴,晴,多云,多云,晴,多云
