table_name,field_name,field_type,comment
fmys_supply_dn_wcg_order,woid,int,采购订单ID
fmys_supply_dn_wcg_order,num,smallint,采购数量
fmys_supply_dn_wcg_order,created_at,timestamp,创建时间
fmys_supply_dn_wcg_order,updated_at,timestamp,更新时间
fmys_supply_dn_wcg_order,invoice_woid,int,配货的代采单ID
fmys_supply_dn_wcg_order,invoice_woiid,int,配货的代采单详情ID
fmys_supply_dn_wcg_order,invoice_num,int,配货数量
fmys_supply_ext,supply_id,int,供应商id
fmys_supply_ext,created_at,timestamp,创建时间
fmys_supply_ext,updated_at,timestamp,更新时间
fmys_supply_ext,new_refund_model_begin_time,int,"新返还模式开始时间,指定月1号0点0分0秒(只能当前月,不然会有问题!)"
fmys_supply_ext,supply_excess_point_goods,tinyint,"前置仓商品是否可以超点入库:{1:否,2:是}"
fmys_supply_ext,is_disabled_task,tinyint,"是否需要执行脚本禁用:{1:是,2:否}"
fmys_supply_ext,activity_fee_buckle,tinyint,活动费用扣取方式{1:账单方式}
fmys_supply_ext,open_qz_auto_buckle,tinyint,"前置仓活动费用是否自动扣取{1:自动扣取,2:不自动扣取}"
fmys_supply_ext,is_return_profit,tinyint,"是否参与商家让利:{1:是,2:否}"
fmys_supply_ext,return_profit_month,int,生效月份
fmys_supply_ext,clearing_form,tinyint,"结算方式:{1:代采单抵扣,2:账单支付}"
fmys_supply_ext,return_profit_rule,text,让利计算规则（json格式存放）
fmys_supply_ext,return_profit_setting_backup,text,让利设置备份（只有参与让利的更新才会更新到，不然就保留上一次的）
fmys_supply_ext,period_profit,tinyint,"让利账期:{1:月结,2:日结}"
fmys_supply_ext,task_period_profit,tinyint,"让利账期(j脚本执行读取这个字段):{1:月结,2:日结}"
fmys_supply_ext,is_auto_billing,tinyint,是否自动开单:{1:否;2:排单单;3:实数单;}
fmys_supply_ext,plan_time_out_days,smallint,超时断计划天数1~999
fmys_supply_ext,is_auto_cancel_plan,tinyint,前置仓入库时消除待开单计划数据:{1:否;2:是}
fmys_supply_ext,create_order_way,tinyint,商陆花生成采购单方式:{1:按发货批次;2:按采购计划(销售订货单);}
fmys_supply_ext,pre_storage_admin,int,前置仓跟进人id
fmys_supply_ext,is_participation_dispense,tinyint,是否参与小店抽佣{1:是;2:否}
fmys_supply_ext,effective_date,int,小店抽佣协议生效日期（时间戳）
fmys_supply_ext,normal_rate,int,正价抽佣比例（%）
fmys_supply_ext,special_offer_rate,int,特价抽佣比例（%）
fmys_supply_ext,is_authentication,tinyint,子账户是否鉴权:{1:是;2:否}
fmys_supply_ext,is_sign_pingan_agreement,tinyint,子账户是否签署结算通协议:{1:是;2:否}
fmys_supply_ext,id_type,int,证件类型{1:身份证;3:回乡证(港澳台居民通行证);4:中国护照;5:台胞证(台湾居民来往大陆通行证);19:外国护照;}
fmys_supply_ext,sub_acct_type,int,开户类型{1:非实名开户;2:个人银行卡;3:个体工商户对公账户;4:企业对公账户;}
fmys_supply_ext,bind_sub_acct_type,int,绑定子账户类型{1:个人银行卡;2:个体工商户对公账户;3:企业对公账户;}
fmys_supply_ext,pre_invitation_rule_type,tinyint,前置仓邀约池规则类型{1:旧规;2:新规}
fmys_supply_ext,is_offsite,tinyint,是否异地:{1:是; 2:否}
fmys_supply_ext,billing_type,tinyint,开单方式{1:实数单;2:排单单}
fmys_supply_ext,is_auto_ded,int,是否自动用抵扣商品{1:是;2:;否}
fmys_supply_ext,return_profit_goods_type,tinyint,让利商品名单{1:所有商品;2:指定货号}
fmys_supply_goods_stop_his,id,int,自增id
fmys_supply_goods_stop_his,goods_no,int,货号
fmys_supply_goods_stop_his,status,tinyint,"数据状态{1:已断货,2:已恢复,3:失效}"
fmys_supply_goods_stop_his,create_time,int,创建时间
fmys_supply_goods_stop_his,update_time,int,更新时间
fmys_supply_label,supply_id,int,供应商id
fmys_supply_label,rebuy_label,tinyint,"是否高返单{0:否,1:是}"
fmys_supply_label,allot_label,tinyint,"是否供货稳定{0:否,1:是}"
fmys_supply_label,auto_time,timestamp,自动时间
fmys_supply_label,substandard_rate,double,次品率
fmys_supply_label,three_month_shipping_count,int,90天发货件数
fmys_supply_label,three_month_substandard_count,int,90天次品数
fmys_supply_label,sale_level,tinyint,"销售等级,数据同步:{-1:无,0:l0,1:l1,2:l2,3:l3,4:l4,5:l5,6:l6}"
fmys_supply_label,update_sale_level,tinyint,"销售等级,手动修改:{-1:无,0:l0,1:l1,2:l2,3:l3,4:l4,5:l5,6:l6}"
fmys_supply_log,id,int,主键
fmys_supply_log,sku_id,int,sku_id
fmys_supply_log,schedule_day,smallint,排单天数
fmys_supply_log,admin,int,操作人
fmys_supply_log,create_time,int,创建时间
fmys_supply_notice,supply_notice_id,int,主键id
fmys_supply_notice,content,text,内容
fmys_supply_notice,rule,tinyint,"发布规则:{1:指定供应商,2:根据条件}"
fmys_supply_notice,is_benchmarking,tinyint,"是否履约率标杆供应商{0:否,1:是,2:无}"
fmys_supply_notice,publish_status,tinyint,"发布状态:{0:未发布,1:已发布}"
fmys_supply_notice,supply_ids,text,"供应商ids,指定供应商时有值"
fmys_supply_notice,publish_time,int,发布时间
fmys_supply_notice,create_admin,smallint,创建人
fmys_supply_notice,create_time,int,创建时间
fmys_supply_notice,update_time,int,更新时间
fmys_supply_notice_detail,supply_notice_id,int,消息id
fmys_supply_notice_detail,supply_id,int,供应商id
fmys_supply_notice_detail,is_read,tinyint,"是否已读:{0:未读,1:已读}"
fmys_supply_notice_detail,create_time,int,创建时间
fmys_supply_notice_detail,update_time,int,更新时间
fmys_supply_package_address,id,int,主键
fmys_supply_package_address,city,tinyint,"城市{1:广州,2:杭州,3:深圳,4:青岛,5:郑州,6:其他}"
fmys_supply_package_address,receiving_site,tinyint,"收包地点{1:市场,2:仓库}"
fmys_supply_package_address,radius_range,int,收包范围半径(单位m)
fmys_supply_package_address,is_history,tinyint,"是否历史数据{1:是,2:否}"
fmys_supply_package_address,created_at,timestamp,创建时间
fmys_supply_package_address,updated_at,timestamp,修改时间
fmys_supply_package_address,storehouse_id,int,仓库id
fmys_supply_package_info,package_label,tinyint,"包裹标签{0:取消标签,1:不用收,2:加急}"
fmys_supply_package_info,package_status,tinyint,"包裹状态{1:待收包,2:已收包,3:完成收包}"
fmys_supply_package_info,package_num,smallint,包裹数量
fmys_supply_package_info,supply_id,int,档口id（供应商id）
fmys_supply_package_info,origin_goods_num,int,待收商品数
fmys_supply_package_info,package_time,int,收包时间
fmys_supply_package_info,create_time,int,创建时间
fmys_supply_package_info,update_time,int,更新时间
fmys_supply_package_info,end_time,int,收包结束时间
fmys_supply_package_log,id,int,主键id
fmys_supply_package_log,package_record_id,int,包裹id
fmys_supply_package_log,operation_type,tinyint,操作:{1:装车;2:分配工作台;}
fmys_supply_package_log,operation_admin_id,int,操作人ID
fmys_supply_package_log,bind_data,text,绑定的数据
fmys_supply_package_log,created_at,timestamp,创建时间
fmys_supply_package_log,updated_at,timestamp,更新时间
fmys_supply_package_record,package_info_id,int,包裹表id
fmys_supply_package_record,s_id,int,"profile表,微信小程序账户id"
fmys_supply_package_record,goods_num,mediumint,商品数
fmys_supply_package_record,admin_id,int,仓库处理人
fmys_supply_package_record,first_order_time,int,当天首次核单时间（可能不准，只用与收包记录展示）具体原因看脚本内注释
fmys_supply_package_record,create_time,int,创建时间
fmys_supply_package_record,storage_time,int,仓库收货时间
fmys_supply_package_record,package_dabiao_status,tinyint,"包裹点货状态{1:正常,2:异常待处理.3:异常已处理}"
fmys_supply_package_record,yc_admin,int,异常处理人
fmys_supply_package_record,yc_handle_time,int,异常处理时间
fmys_supply_package_record,is_unknown_package,tinyint,是否数量不明的包裹{1:不是;2:是}
fmys_supply_package_record,receiving_site,tinyint,"收包地点{1:市场,2:仓库}"
fmys_supply_package_record,waste_admin,smallint,作废操作人
fmys_supply_package_record,waste_time,int,作废时间
fmys_supply_package_record,waste_reason,tinyint,"作废原因{1:包裹选错供应商,2:多打，没有及时撤标,3:该包裹对应的质检任务已作废，4:该包裹商品全为不良品或者无数据，已自动作废;5:撤标}"
fmys_supply_package_record,stock_storehouse_id,int,仓库id
fmys_supply_package_record,receiving_address,int,供应商收包地址
fmys_supply_package_record,truck_loading_time,int,装车时间
fmys_supply_package_record,allot_workbench_time,int,分配工作台时间
fmys_supply_package_record,tally_time,int,已点货时间
fmys_supply_package_relation,id,int,自增id
fmys_supply_package_relation,spr_id,int,主包裹id
fmys_supply_package_relation,create_time,int,创建时间
fmys_supply_package_relation,create_admin,int,创建人
fmys_supply_package_scan_record,spsr_id,int,主键id
fmys_supply_package_scan_record,has_wo,tinyint,"扫描时供应商是否已核单{1:是,2:否}"
fmys_supply_package_scan_record,create_time,int,创建时间
fmys_supply_package_scan_record,update_time,int,更新时间
fmys_supply_package_scan_record,create_admin,int,创建人
fmys_supply_package_tips,supply_id,int,供应商id
fmys_supply_package_tips,admin_id,int,添加人id
fmys_supply_package_tips,create_time,int,添加时间
fmys_supply_package_tips,update_time,int,更新时间
fmys_supply_payee,payee_id,int,收款人id
fmys_supply_payee,supply_id,int,供应商id
fmys_supply_payee,payee_status,tinyint,状态
fmys_supply_payee,is_default,tinyint,"是否默认:{0:否,1:是}"
fmys_supply_payee,baob_payee_id,int,爆版支付账号id
fmys_supply_payee,payee_type,int,绑卡类型{1:个人银行卡;2:个体工商户对公账户;3:企业对公账户;}
fmys_supply_payee,created_at,timestamp,创建时间
fmys_supply_payee,updated_at,timestamp,更新时间
fmys_supply_payee_application_record,id,int,主键
fmys_supply_payee_application_record,supply_id,int,供应商id
fmys_supply_payee_application_record,payee_type,int,绑卡类型{1:个人银行卡;2:个体工商户对公账户;3:企业对公账户;}
fmys_supply_payee_application_record,is_enabled,int,是否有效{1:有效;2:无效;3:完成}
fmys_supply_payee_application_record,created_at,timestamp,创建时间
fmys_supply_payee_application_record,updated_at,timestamp,更新时间
fmys_supply_payee_application_record,is_default,int,是否默认账户{1:是;2:否;}
fmys_supply_payee_application_record,payee_id_type,int,证件类型{1:身份证;3:回乡证(港澳台居民通行证);4:中国护照;5:台胞证(台湾居民来往大陆通行证);19:外国护照;}
fmys_supply_payee_application_record,return_status,tinyint,打款状态{1:待确定;2:转账成功，但未收到资金(银行状态:待确定);3:转账成功，已收到资金(银行状态:成功);4:失败;}
fmys_supply_perform,id,int,自增ID
fmys_supply_perform,supply_id,int,供应商id
fmys_supply_perform,block_content,text,供应商履约信息设置内容
fmys_supply_perform,created_at,timestamp,创建时间
fmys_supply_perform,updated_at,timestamp,更新时间
fmys_supply_permissions,supply_id,int,供应商id
fmys_supply_permissions,invitation_in,tinyint,"邀约供应商入驻入口{0:关闭,1:开启}"
fmys_supply_permissions,open_deposit,tinyint,"保证金入口{0:关闭,1:开启}"
fmys_supply_permissions,pay_method,tinyint,"支付方式:{1:转账,2:分账}"
fmys_supply_permissions,create_time,int,创建时间
fmys_supply_permissions,update_time,int,更新时间
fmys_supply_permissions,self_set_sole,tinyint,"自主设置一手独家款:{0:否, 1:是}"
fmys_supply_permissions,no_reason_return,tinyint,"供应商是否支持无理由退换:{0:否,1:是}"
fmys_supply_permissions,no_reason_begin_time,int,退货服务开始时间
fmys_supply_permissions,refund_model,tinyint,"退货模式:{1:退货由一手处理,2:退货由商家处理}"
fmys_supply_permissions,refund_member_id,int,退供员id对应defective_group_member的dg_member_id
fmys_supply_permissions,expand_admin_id,int,商家拓展跟进人
fmys_supply_permissions,supply_images,text,供应商图片
fmys_supply_permissions,special_sale,tinyint,"能否参与特价销售{0:否,1:是}"
fmys_supply_permissions,self_operation_special,tinyint,"是否自运营专场{0:否,1:是}"
fmys_supply_permissions,exempt_examine_time,timestamp,免审时间
fmys_supply_permissions,supply_character,tinyint,"商家性质{0:常规合作商,1:买手小店,2:小店渠道商}"
fmys_supply_permissions,is_deduct_repurchase,tinyint,是否转抵扣并重采：1=是 0=否 
fmys_supply_permissions,return_limit_ratio,int,退货限制比例
fmys_supply_permissions,day_new_limit,int,日上新限制，为空则不受限制(已弃用)
fmys_supply_permissions,month_new_limit,int,月上新限制，为空则不受限制
fmys_supply_permissions,week_new_limit,int,周上新上新限制，为空则不受限制
fmys_supply_permissions,cash_type,tinyint,"提现方式:{1:验证码,2:爆版密码,3:免密}"
fmys_supply_permissions,is_show_best_choice,tinyint,"是否展示严选品牌{1:是,2:否}"
fmys_supply_permissions,contract_type_id,int,合同模式id，系统配置中的原因id
fmys_supply_permissions,is_push_wcg_plan,tinyint,是否推送采购计划给第三方:{1:是;2;否:}
fmys_supply_permissions,is_sync_supply_stock,tinyint,是否同步第三方实时库存:{1:是;2:否;}
fmys_supply_permissions,platform_begin_time,int,平台佣金协议开始时间
fmys_supply_permissions,platform_switch,int,平台佣金扣取是否开启{1:是;2:否}
fmys_supply_permissions,goods_exempt_examine,tinyint,"商品是否免除审核{0:否,1:是}"
fmys_supply_permissions,supply_member_level,tinyint,商家会员等级{0:未知;1:青铜;2:白银;3:黄金;4:铂金;5:钻石;6:王者;}
fmys_supply_permissions,supply_member_level_expiry_datetime,int,商家会员等级生效时间(时间戳)
fmys_supply_permissions,updated_at,timestamp,更新时间
fmys_supply_permissions,stagnant_status,tinyint,"呆账状态{1:支持转入,2:禁止转入}"
fmys_supply_platform_capital_log,type,tinyint,"类型:{1:充值,2:年费,3:扣减}"
fmys_supply_platform_capital_log,supply_id,int,供应商id
fmys_supply_platform_capital_log,create_time,int,创建时间
fmys_supply_power_log,id,int,主键
fmys_supply_power_log,supply_id,int,供应商id
fmys_supply_power_log,action,tinyint,"操作类型{1:开通爆版,2:解绑爆版,3:开通爆版开单,4:取消爆版开单,5:开通爆版配货,6:取消爆版配货,7:k开通爆版上款,8:取消爆版上款,9:开通全类目上款,10:取消全类目上款}"
fmys_supply_power_log,create_admin,int,操作人
fmys_supply_power_log,create_time,int,操作时间
fmys_supply_profile,s_id,int,主键id
fmys_supply_profile,supply_id,int,供应商id(当前选中的店铺id)
fmys_supply_profile,create_time,int,创建时间
fmys_supply_profile,update_time,int,更新时间
fmys_supply_profile,parent_id,int,父级id
fmys_supply_profile,auth_time,int,授权时间
fmys_supply_profile_bind,s_id,int,绑定的小程序用户
fmys_supply_profile_bind,supply_id,int,供应商id
fmys_supply_profile_bind,create_time,int,创建时间
fmys_supply_refund_bill,type,tinyint,"类型:{1:佣金奖励,2:退货服务费奖励,3:提前上新返佣奖励,4:履约达标返佣奖励}"
fmys_supply_refund_bill,supply_id,int,供应商id
fmys_supply_refund_bill,status,tinyint,"状态:{0:待分账,1:分账中,2:分账成功,3:分账失败,4:挂起,5:异常}"
fmys_supply_refund_bill,explain,text,"内容说明,"
fmys_supply_refund_bill,source_id,int,"数据来源id,来自数据部提供的记录的那个id"
fmys_supply_refund_bill,pay_time,int,分账时间
fmys_supply_refund_bill,cycle,mediumint,"周期,年月"
fmys_supply_refund_bill,create_time,int,生成时间
fmys_supply_refund_bill,update_time,int,更新时间
fmys_supply_refund_bill_log,id,int,日志自增id
fmys_supply_refund_bill_log,admin_id,int,操作人
fmys_supply_refund_bill_log,created_at,timestamp,创建时间
fmys_supply_refund_bill_log,updated_at,timestamp,更新时间
fmys_supply_refund_bill_log,srb_id,int,返回资金id
fmys_supply_refund_bill_log,type,int,"类型{1:人为,2:系统,3:银行}"
fmys_supply_remark_log,srl_id,int,供应商备注日志ID
fmys_supply_remark_log,supply_id,int,供应商id
fmys_supply_remark_log,admin_id,int,操作人ID
fmys_supply_remark_log,create_time,int,添加时间
fmys_supply_remark_log,update_time,int,更新时间
fmys_supply_rp_goods_file,id,int,id
fmys_supply_rp_goods_file,goods_no,int,货号
fmys_supply_rp_goods_file,supply_id,int,商家ID
fmys_supply_rp_goods_file,created_at,timestamp,创建时间
fmys_supply_rp_goods_file,updated_at,timestamp,更新时间
fmys_supply_sales,dt,date,数据统计日期
fmys_supply_sales,supply_id,int,关联供应商ID
fmys_supply_sales,shipped_num,mediumint,发货件数
fmys_supply_sales,sale_num,mediumint,销售件数
fmys_supply_sales,create_time,timestamp,数据生成时间
fmys_supply_sales,auto_time,timestamp,自动时间
fmys_supply_settings,supply_id,int,供应商id
fmys_supply_settings,take_stock_on_plan,tinyint,"是否开启按计划点货{0:否,1:是}"
fmys_supply_settings,created_at,timestamp,创建时间
fmys_supply_settings,updated_at,timestamp,更新时间
fmys_supply_settings,is_pre_qc,tinyint,是否已前置质检{0:否，1:是}
fmys_supply_settings,is_keep_tag,tinyint,"是否留标:{1:是,2:否}"
fmys_supply_settings,is_direct_return,int,"是否直接退换供应商{1:是, 2:否}"
fmys_supply_settings,is_as_intransit_white,tinyint,是否售后欠货不算在途白名单商家:{1:是;2:否}
fmys_supply_settings,fast_prepare,tinyint,"快速配货状态{1:开启,2:关闭}"
fmys_supply_settings,is_auto_stock_plan,tinyint,是否自动生成手动计划:{1:是;2:否}
fmys_supply_settle_bill,bill_id,int,结算账单id
fmys_supply_settle_bill,settle_id,int,账期id
fmys_supply_settle_bill,bill_type,tinyint,"账单类型 {0:先货后款账单,1:前置仓账单,2:常规拿货,3:配货账单,4:买版计划(废弃),5:前置仓常规拿货}"
fmys_supply_settle_bill,se_pay_num,smallint,选择支付件数
fmys_supply_settle_bill,use_ded_num,smallint,使用抵扣件数
fmys_supply_settle_bill,real_pay_num,smallint,实际付款件数
fmys_supply_settle_bill,status,tinyint,"处理状态(0:财务待审核,1:财务待支付,2:完成,3:银行处理中,4:转账失败,7:采购待提交,8:等待重新提交,9:已驳回,10:分账中,11:分账失败)"
fmys_supply_settle_bill,check_time,int,审核时间
fmys_supply_settle_bill,pay_time,int,支付时间
fmys_supply_settle_bill,pay_admin,mediumint,支付人
fmys_supply_settle_bill,payee_id,int,收款人id(作废)
fmys_supply_settle_bill,create_time,int,创建时间
fmys_supply_settle_bill,update_time,int,更新时间
fmys_supply_settle_bill,supply_id,int,供应商id
fmys_supply_settle_bill,pay_tool,tinyint,"支付方式:{0:转账支付,1:上传回执,2:分账}"
fmys_supply_settle_bill_info,bill_info_id,int,结算账单详情id
fmys_supply_settle_bill_info,bill_id,int,账单id
fmys_supply_settle_bill_info,woiid,int,采购单详情id
fmys_supply_settle_bill_info,se_pay_num,smallint,选择支付件数
fmys_supply_settle_bill_info,create_time,int,创建时间
fmys_supply_settle_bill_info,update_time,int,更新时间
fmys_supply_settle_bill_info,finish_owe_time,int,结束欠货时间(记录当天零点的时间)
fmys_supply_timing_update,id,int,自增id
fmys_supply_timing_update,supply_id,int,供应商id
fmys_supply_timing_update,effective_time,int,生效时间
fmys_supply_timing_update,deal_status,tinyint,"处理状态:{0:未处理,1:已处理}"
fmys_supply_timing_update,create_time,int,创建时间
fmys_supply_timing_update,update_time,int,更新时间
fmys_supply_visit,supply_id,int,供应商ID
fmys_supply_visit,visitor_id,int,回访人 fmys_admin ID
fmys_supply_visit,created_at,timestamp,创建时间
fmys_supply_visit,updated_at,timestamp,更新时间
fmys_supply_visit,is_new,tinyint,是否最新
fmys_supply_visit_file,id,int,文件id
fmys_supply_visit_file,visit_id,int,回访表id
fmys_supply_visit_file,file_urls,text,文件地址逗号隔开
fmys_supply_visit_file,created_at,timestamp,创建时间
fmys_supply_visit_file,updated_at,timestamp,更新时间
fmys_supply_visit_opinion,visit_id,int,回访表id
fmys_supply_visit_opinion,opinion_custom_id,int,反馈类型 fmys_custom_field_visit ID
fmys_supply_visit_opinion,created_at,timestamp,创建时间
fmys_supply_visit_opinion,updated_at,timestamp,更新时间
fmys_supply_visit_problem,visit_id,int,回访表id
fmys_supply_visit_problem,data_custom_id,int,数据类型自定义id fmys_custom_field_visit ID
fmys_supply_visit_problem,tool_custom_id,int,工具自定义id fmys_custom_field_visit ID
fmys_supply_visit_problem,target_custom_id,int,目标自定义id fmys_custom_field_visit ID
fmys_supply_visit_problem,created_at,timestamp,创建时间
fmys_supply_visit_problem,updated_at,timestamp,更新时间
fmys_supply_wait_back,supply_id,int,供应商id
fmys_supply_wait_back,all_num,mediumint,总件数
fmys_supply_wait_back,swb_status,tinyint,"状态:{1:未打印,2:已打印}"
fmys_supply_wait_back,create_time,int,创建时间
fmys_supply_wait_back,update_time,int,更新时间
fmys_supply_wait_back_detail,swb_id,int,待回货商品列表id
fmys_supply_wait_back_detail,sku,int,sku
fmys_supply_wait_back_detail,dbid,int,打标id
fmys_supply_wait_back_detail,create_time,int,创建时间
fmys_supply_wait_back_detail,update_time,int,更新时间
fmys_surpass_quality_label,quality_label_summary_id,int,汇总id
fmys_surpass_quality_label,surpass_summary_id,int,中分任务id
fmys_surpass_quality_label,create_time,int,创建时间
fmys_surpass_quality_label,update_time,int,更新时间
fmys_surpass_summary,surpass_summary_id,int,越库汇总id
fmys_surpass_summary,hgd_id,int,中分位id
fmys_surpass_summary,picking_assignment_id,int,需拣货的拣货任务id
fmys_surpass_summary,is_generate_picking_task,tinyint,"是否生成拣货任务:{1:是,2:否}"
fmys_surpass_summary,is_have_remark,tinyint,"无备注汇总是否包含有备注波次{1:是,2:否}"
fmys_surpass_summary,is_need_stock,tinyint,"是否需要在库商品{1:是,2:否}"
fmys_surpass_summary,wave_picking_num,smallint,已有波次数量
fmys_surpass_summary,status,tinyint,"状态{1:点货中,2:待拣货,3:可分播,4:已完成,5:备注待处理}"
fmys_surpass_summary,ss_type,tinyint,"汇总类型:{1:普通,2:质检,3:改标,4:单件}"
fmys_surpass_summary,origin,tinyint,"地区{1:广州,2:杭州}"
fmys_surpass_summary,lock_status,tinyint,"锁定状态:{1:已锁定,2:未锁定}"
fmys_surpass_summary,done_time,int,完成时间
fmys_surpass_summary,done_admin,int,提取人
fmys_surpass_summary,create_time,int,创建时间
fmys_surpass_summary,update_time,int,更新时间
fmys_surpass_summary,shipments_date,datetime,发货日期 存储格式“Y-m-d 06:00:00”
fmys_surpass_summary,finish_admin,int,结束人
fmys_surpass_summary_record,surpass_summary_record_id,int,越库汇总详情id
fmys_surpass_summary_record,surpass_summary_id,int,越库汇总id
fmys_surpass_summary_record,source,tinyint,"来源{1:中分标,2:上架配货/脚本配货,3:质检汇总拣货,4:改标汇总拣货}"
fmys_surpass_summary_record,wave_picking_dbid_id,int,波次dbid
fmys_surpass_summary_record,dbid,int,打标id
fmys_surpass_summary_record,hj_status,tinyint,"汇集状态{0:未拣货,1:待汇集,2:汇集完成,3:汇集异常,4:无须汇集}"
fmys_surpass_summary_record,hj_admin,int,汇集人
fmys_surpass_summary_record,create_time,int,创建时间
fmys_surpass_summary_record,update_time,int,更新时间
fmys_surpass_summary_record,hj_type,tinyint,"汇集类型:{1:人工汇集,2:分播机合计}"
fmys_surpass_vip_user,svu_id,int,自增id
fmys_surpass_vip_user,user_id,mediumint,用户ID
fmys_surpass_vip_user,origin,tinyint,"仓区{1:广州,2:杭州}"
fmys_surpass_vip_user,create_admin,int,创建人
fmys_surpass_vip_user,create_time,int,创建时间
fmys_surpass_vip_user,update_time,int,更新时间
fmys_surpass_weidu,surpass_summary_id,int,质检改标汇总单id
fmys_surpass_weidu,user_id,int,用户id
fmys_surpass_weidu,province,smallint,收货人省份id
fmys_surpass_weidu,city,smallint,收货人城市id
fmys_surpass_weidu,district,smallint,收货人区id''
fmys_surpass_weidu,origin,tinyint,"发货地{1:广州,2:杭州}"
fmys_surpass_weidu,dbid,int,dbid
fmys_surpass_weidu,type,tinyint,"越库类型{1:普通,2:质检,3:改标,4:单件}"
fmys_suzaku_common_use,id,smallint,自增id
fmys_suzaku_common_use,role_id,int,管理员角色id(第三级)
fmys_suzaku_common_use,update_time,int,更新时间
fmys_suzaku_common_use,create_time,int,创建时间
fmys_system_version,sys_type,tinyint,"系统类型:{1:后台ERP,2:仓储APP,3:采购APP,4:YS-APP,5:朱雀手持}"
fmys_system_version,status,tinyint,状态:{1:正常;2:回滚}
fmys_system_version,create_admin,int,创建人
fmys_system_version,is_force_update,tinyint,"是否强制更新:{0:否,1:是}"
fmys_system_version,create_time,int,创建时间
fmys_system_version,update_time,int,更新时间
fmys_table_fields_setting,tfsid,int,自增id
fmys_table_fields_setting,admin_id,smallint,创建人
fmys_table_fields_setting,show_fields,text,"显示字段, 格式为{""name"":false, ""id"":true}"
fmys_table_fields_setting,create_time,int,创建时间
fmys_table_fields_setting,update_time,int,更新时间
fmys_talent_bill,talent_bill_id,int,自增主键
fmys_talent_bill,talent_bill_num,mediumint,结算数量
fmys_talent_bill,talent_bill_status,tinyint,"支付状态{1:待支付,2:已完成}"
fmys_talent_bill,pay_admin,smallint,支付人
fmys_talent_bill,pay_time,int,支付时间
fmys_talent_bill,create_time,int,创建时间
fmys_talent_bill,update_time,int,更新时间
fmys_tally_task,tally_task_id,int,理货任务id
fmys_tally_task,tally_task_setting_id,mediumint,规则id
fmys_tally_task,tally_task_status,tinyint,"状态:{1:待领取,2:理货中,3:已完成,4:已关闭}"
fmys_tally_task,origin,tinyint,"仓区:{1:广州,2:杭州}"
fmys_tally_task,tally_admin,smallint,理货人
fmys_tally_task,complete_time,int,完成时间
fmys_tally_task,create_time,int,创建时间
fmys_tally_task,update_time,int,更新时间
fmys_tally_task,start_time,int,开始时间(系统创建的理货任务为领取时间；人工扫描仓位创建的理货任务为创建时间)
fmys_tally_task_detail,tally_task_detail_id,int,理货详情id
fmys_tally_task_detail,tally_task_id,int,理货任务
fmys_tally_task_detail,ss_id,mediumint,仓位id
fmys_tally_task_detail,dbid,int,dbid
fmys_tally_task_detail,status,tinyint,"状态:{1:待理货,2:失效,3:正常理货,4:异常}"
fmys_tally_task_detail,source,tinyint,"来源:{1:脚本生成,2:领取,3:手动创建}"
fmys_tally_task_detail,sku,int,sku
fmys_tally_task_detail,tally_time,int,理货时间
fmys_tally_task_detail,tally_problem,tinyint,"理货异常问题:{1:错色错码,2:错款,3:少配件,4:次品,5:无库存}"
fmys_tally_task_detail,create_time,int,创建时间
fmys_tally_task_detail,update_time,int,更新时间
fmys_tally_task_setting,tally_task_setting_id,mediumint,主键
fmys_tally_task_setting,origin,tinyint,"仓区:{1:广州,2:杭州}"
fmys_tally_task_setting,start_time,int,任务开始时间
fmys_tally_task_setting,end_time,int,任务结束时间
fmys_tally_task_setting,supply_ids,text,供应商ids
fmys_tally_task_setting,is_parts,tinyint,"是否带配件{0:全部,1:是,2:否}"
fmys_tally_task_setting,is_suit,tinyint,"是否套装{0:全部,1:是,2:否}"
fmys_tally_task_setting,cat_id,text,分类id
fmys_tally_task_setting,space_num,smallint,单个任务仓位数
fmys_tally_task_setting,create_admin,smallint,创建人
fmys_tally_task_setting,create_time,int,创建时间
fmys_tally_task_setting,update_time,int,更新时间
fmys_temp_order_pd_data,id,int,主键
fmys_temp_order_pd_data,gs_id,int,库存id
fmys_temp_order_pd_data,goods_no,int,商品货号
fmys_temp_order_pd_data,co_id,smallint,颜色id
fmys_temp_order_pd_data,si_id,smallint,尺码id
fmys_temp_order_pd_data,wait_allot_order_num,mediumint,订单待配货数量
fmys_temp_order_pd_data,last_day_wait_allot_order_num,mediumint,昨天之前专场订单待配货量
fmys_temp_order_pd_data,create_time,int,创建时间
fmys_temp_stock_dbid,id,int,自增id
fmys_temp_stock_dbid,dbid,int,打标id
fmys_temp_stock_dbid,create_time,int,创建时间
fmys_temp_stock_dbid,update_time,int,更新时间
fmys_temp_stock_order,id,int,自增id
fmys_temp_stock_order,rec_id,int,订单详情
fmys_temp_stock_order,create_time,timestamp,创建时间
fmys_temp_stock_order,update_time,timestamp,更新时间
fmys_temp_surpass_info,id,int,临时id
fmys_temp_surpass_info,wave_picking_id,int,波次id
fmys_temp_surpass_info,user_id,int,用户id
fmys_temp_surpass_info,province,smallint,收货人省份id
fmys_temp_surpass_info,city,smallint,收货人城市id
fmys_temp_surpass_info,district,smallint,收货人区id
fmys_temp_surpass_info,origin,tinyint,"发货地{1:广州,2:杭州}"
